snj_test1,snj_station1,snjj1
snj_test2946,snj_station2946,snjj2946
snj_test2947,snj_station2947,snjj2947
snj_test2948,snj_station2948,snjj2948
snj_test2949,snj_station2949,snjj2949
snj_test2950,snj_station2950,snjj2950
snj_test2951,snj_station2951,snjj2951
snj_test2952,snj_station2952,snjj2952
snj_test2953,snj_station2953,snjj2953
snj_test2954,snj_station2954,snjj2954
snj_test2955,snj_station2955,snjj2955
snj_test2956,snj_station2956,snjj2956
snj_test2957,snj_station2957,snjj2957
snj_test2958,snj_station2958,snjj2958
snj_test2959,snj_station2959,snjj2959
snj_test2960,snj_station2960,snjj2960
snj_test2961,snj_station2961,snjj2961
snj_test2962,snj_station2962,snjj2962
snj_test2963,snj_station2963,snjj2963
snj_test2964,snj_station2964,snjj2964
snj_test2965,snj_station2965,snjj2965
snj_test2966,snj_station2966,snjj2966
snj_test2967,snj_station2967,snjj2967
snj_test2968,snj_station2968,snjj2968
snj_test2969,snj_station2969,snjj2969
snj_test2970,snj_station2970,snjj2970
snj_test2971,snj_station2971,snjj2971
snj_test2972,snj_station2972,snjj2972
snj_test2973,snj_station2973,snjj2973
snj_test2974,snj_station2974,snjj2974
snj_test2975,snj_station2975,snjj2975
snj_test2976,snj_station2976,snjj2976
snj_test2977,snj_station2977,snjj2977
snj_test2978,snj_station2978,snjj2978
snj_test2979,snj_station2979,snjj2979
snj_test2980,snj_station2980,snjj2980
snj_test2981,snj_station2981,snjj2981
snj_test2982,snj_station2982,snjj2982
snj_test2983,snj_station2983,snjj2983
snj_test2984,snj_station2984,snjj2984
snj_test2985,snj_station2985,snjj2985
snj_test2986,snj_station2986,snjj2986
snj_test2987,snj_station2987,snjj2987
snj_test2988,snj_station2988,snjj2988
snj_test2989,snj_station2989,snjj2989
snj_test2990,snj_station2990,snjj2990
snj_test2991,snj_station2991,snjj2991
snj_test2992,snj_station2992,snjj2992
snj_test2993,snj_station2993,snjj2993
snj_test2994,snj_station2994,snjj2994
snj_test2995,snj_station2995,snjj2995
snj_test2996,snj_station2996,snjj2996
snj_test2997,snj_station2997,snjj2997
snj_test2998,snj_station2998,snjj2998
snj_test2999,snj_station2999,snjj2999
snj_test3000,snj_station3000,snjj3000
